Source,Target,Type
dfnCAmr569k,qtTM2YV3bI8,Undirected
dfnCAmr569k,yN7N0P2TxHQ,Undirected
dfnCAmr569k,sD9_l3oDOag,Undirected
dfnCAmr569k,XIZmIl9SsXk,Undirected
dfnCAmr569k,gaEPYljtIAw,Undirected
b7K_lbglfI4,M1fKcktiPuk,Undirected
b7K_lbglfI4,m-Q0Ng61bT4,Undirected
b7K_lbglfI4,X6SaVOLRcF4,Undirected
b7K_lbglfI4,VA7Y_Psp5l4,Undirected
b7K_lbglfI4,aMGQgC5yV-o,Undirected
b7K_lbglfI4,-BDImdAfodA,Undirected
b7K_lbglfI4,yN7N0P2TxHQ,Undirected
IHy6iXcj004,VXvu5rtJNd4,Undirected
IHy6iXcj004,HuJkBDBloa0,Undirected
IHy6iXcj004,xZNBFcwd7zc,Undirected
IHy6iXcj004,cWGWYAhLuAQ,Undirected
IHy6iXcj004,hSvnepZS26s,Undirected
IHy6iXcj004,2z3EUY1aXdY,Undirected
IHy6iXcj004,HgjVWV0Uw3M,Undirected
IHy6iXcj004,EVNYfoFcrZY,Undirected
IHy6iXcj004,izyX4qtsVew,Undirected
IHy6iXcj004,CWAX-tiepMo,Undirected
59-oYSzold0,dNW0B0HsvVs,Undirected
59-oYSzold0,qQYou9xSKys,Undirected
59-oYSzold0,HgjVWV0Uw3M,Undirected
59-oYSzold0,tJoAYpurA6k,Undirected
59-oYSzold0,J6-8DQALGt4,Undirected
59-oYSzold0,80T59B2RVOo,Undirected
59-oYSzold0,pvxIoue1Qpw,Undirected
K5xERXE7pxI,_zu53yAoTJE,Undirected
K5xERXE7pxI,IORxFXptCWw,Undirected
K5xERXE7pxI,TnCa71iUVxA,Undirected
K5xERXE7pxI,z2GvJtzn41E,Undirected
K5xERXE7pxI,2kCbFmjEi6A,Undirected
K5xERXE7pxI,4uTNVumfm84,Undirected
K5xERXE7pxI,NsJkUfrqLzY,Undirected
K5xERXE7pxI,JQbjS0_ZfJ0,Undirected
K5xERXE7pxI,LxoGNkLpgZk,Undirected
K5xERXE7pxI,494VkPnSvJk,Undirected
K5xERXE7pxI,CZ7KRUYQyKE,Undirected
K5xERXE7pxI,9vDdx1dba6c,Undirected
K5xERXE7pxI,bYXM3uz1bjM,Undirected
K5xERXE7pxI,jrkhLuroyzg,Undirected
K5xERXE7pxI,Geg4yDxZZDs,Undirected
K5xERXE7pxI,l3vbvF8bQfI,Undirected
K5xERXE7pxI,gaEPYljtIAw,Undirected
v0TiqC_C8wI,_5d-sQ7Fh5M,Undirected
v0TiqC_C8wI,_Oht6ZNXx7I,Undirected
v0TiqC_C8wI,TnCa71iUVxA,Undirected
v0TiqC_C8wI,2B85lYenaxE,Undirected
v0TiqC_C8wI,OtL1fEEtLaA,Undirected
v0TiqC_C8wI,v0RrsWK4GlY,Undirected
v0TiqC_C8wI,nE_TyW-7F4Q,Undirected
v0TiqC_C8wI,lyfRkPDZuz8,Undirected
v0TiqC_C8wI,VXvu5rtJNd4,Undirected
v0TiqC_C8wI,FTldNZ7V8ls,Undirected
v0TiqC_C8wI,IKomhXgz6Io,Undirected
v0TiqC_C8wI,Rtyv9919Lh0,Undirected
v0TiqC_C8wI,KzNK1-mH2Xw,Undirected
v0TiqC_C8wI,HuJkBDBloa0,Undirected
v0TiqC_C8wI,af6L1jBZGYA,Undirected
v0TiqC_C8wI,IPgdIHV_zMo,Undirected
v0TiqC_C8wI,4uTNVumfm84,Undirected
v0TiqC_C8wI,xZNBFcwd7zc,Undirected
v0TiqC_C8wI,AtCLwYFRp4o,Undirected
v0TiqC_C8wI,hFFn8K2O4po,Undirected
v0TiqC_C8wI,cWGWYAhLuAQ,Undirected
v0TiqC_C8wI,hSvnepZS26s,Undirected
v0TiqC_C8wI,rplCCSqWXIY,Undirected
v0TiqC_C8wI,o4fHlldbRHo,Undirected
v0TiqC_C8wI,FJ_TFXjr__4,Undirected
v0TiqC_C8wI,zMV51hydg8E,Undirected
v0TiqC_C8wI,tJFk9dPdxO0,Undirected
v0TiqC_C8wI,QS8bma7LRX4,Undirected
v0TiqC_C8wI,lp_bsz_4e3U,Undirected
v0TiqC_C8wI,baj6llvgpWA,Undirected
v0TiqC_C8wI,-BDImdAfodA,Undirected
v0TiqC_C8wI,AQNj9fMnzDo,Undirected
v0TiqC_C8wI,Gc71AmT_b2k,Undirected
v0TiqC_C8wI,sJGgV3p8JzY,Undirected
v0TiqC_C8wI,FQUmz9QxtFc,Undirected
v0TiqC_C8wI,x8DegXNFOns,Undirected
v0TiqC_C8wI,FtX7GY_iPok,Undirected
v0TiqC_C8wI,rog8VV2A2bY,Undirected
v0TiqC_C8wI,qtTM2YV3bI8,Undirected
v0TiqC_C8wI,CWAX-tiepMo,Undirected
v0TiqC_C8wI,yN7N0P2TxHQ,Undirected
v0TiqC_C8wI,sD9_l3oDOag,Undirected
v0TiqC_C8wI,akNs04ef_Co,Undirected
v0TiqC_C8wI,GWMKelv5Bmw,Undirected
v0TiqC_C8wI,XIZmIl9SsXk,Undirected
v0TiqC_C8wI,ceyU5UBumLU,Undirected
v0TiqC_C8wI,BVRvrvCQdmg,Undirected
v0TiqC_C8wI,wrpeEitIEpA,Undirected
v0TiqC_C8wI,WAwRrtH-4Lg,Undirected
v0TiqC_C8wI,gaEPYljtIAw,Undirected
hwnDMahSwNI,AtCLwYFRp4o,Undirected
hwnDMahSwNI,XPrHD-7jjUs,Undirected
hwnDMahSwNI,UwItKU4CxMQ,Undirected
hwnDMahSwNI,HjnwaagBigA,Undirected
KBlmLfHSKFs,VXvu5rtJNd4,Undirected
KBlmLfHSKFs,i7FgneNlM14,Undirected
KBlmLfHSKFs,geeTiovdXLQ,Undirected
KBlmLfHSKFs,lWDWVDu01P0,Undirected
KBlmLfHSKFs,c24xTGTaTNI,Undirected
uNOJaKrNhc8,kh3yIsFuPRw,Undirected
uNOJaKrNhc8,_5d-sQ7Fh5M,Undirected
uNOJaKrNhc8,nE_TyW-7F4Q,Undirected
uNOJaKrNhc8,FTldNZ7V8ls,Undirected
uNOJaKrNhc8,_1mIPOYZzfo,Undirected
uNOJaKrNhc8,2kCbFmjEi6A,Undirected
uNOJaKrNhc8,Rtyv9919Lh0,Undirected
uNOJaKrNhc8,af6L1jBZGYA,Undirected
uNOJaKrNhc8,AtCLwYFRp4o,Undirected
uNOJaKrNhc8,hFFn8K2O4po,Undirected
uNOJaKrNhc8,ZlPgrJFMFYY,Undirected
uNOJaKrNhc8,lWDWVDu01P0,Undirected
uNOJaKrNhc8,qQYou9xSKys,Undirected
uNOJaKrNhc8,p55AlBd8XDU,Undirected
uNOJaKrNhc8,yzshoDMBkqE,Undirected
uNOJaKrNhc8,N-XXZ01aWvw,Undirected
uNOJaKrNhc8,UwItKU4CxMQ,Undirected
uNOJaKrNhc8,LHUKKrcXfJs,Undirected
uNOJaKrNhc8,HI-mXMr8glQ,Undirected
uNOJaKrNhc8,ceyU5UBumLU,Undirected
uNOJaKrNhc8,p5HH2UfZ2wE,Undirected
uNOJaKrNhc8,wrpeEitIEpA,Undirected
Xz3GEsF-VKA,BWhqHJtvbPo,Undirected
Xz3GEsF-VKA,i7FgneNlM14,Undirected
Xz3GEsF-VKA,KTbOAMEmnfI,Undirected
Xz3GEsF-VKA,IUmdcd_8Vwc,Undirected
Xz3GEsF-VKA,8h7cnLWQKtM,Undirected
Xz3GEsF-VKA,x8DegXNFOns,Undirected
Xz3GEsF-VKA,HI-mXMr8glQ,Undirected
Xz3GEsF-VKA,WAwRrtH-4Lg,Undirected
Xz3GEsF-VKA,ArVEH6KS6dA,Undirected
gIsDpBMXbLo,900X9fDFLc4,Undirected
gIsDpBMXbLo,uexk7jWXYmU,Undirected
gIsDpBMXbLo,QH9UE7FDbcM,Undirected
kh3yIsFuPRw,HuJkBDBloa0,Undirected
kh3yIsFuPRw,MaTSyJDoxPo,Undirected
kh3yIsFuPRw,rplCCSqWXIY,Undirected
kh3yIsFuPRw,lWDWVDu01P0,Undirected
kh3yIsFuPRw,LHUKKrcXfJs,Undirected
S0nbOenwCLw,M1fKcktiPuk,Undirected
S0nbOenwCLw,Qf24J2Twws4,Undirected
S0nbOenwCLw,QM9xgHibvzM,Undirected
S0nbOenwCLw,rQWZK5U233s,Undirected
S0nbOenwCLw,X6SaVOLRcF4,Undirected
S0nbOenwCLw,tTlxjhG7SOI,Undirected
S0nbOenwCLw,v_Gdg-fEz6k,Undirected
S0nbOenwCLw,aMGQgC5yV-o,Undirected
S0nbOenwCLw,BJeCOo_CRyE,Undirected
S0nbOenwCLw,ElKPnh0Q8pU,Undirected
S0nbOenwCLw,Gc71AmT_b2k,Undirected
S0nbOenwCLw,xVhnfTwh1OA,Undirected
S0nbOenwCLw,ArVEH6KS6dA,Undirected
_zu53yAoTJE,TnCa71iUVxA,Undirected
_zu53yAoTJE,z2GvJtzn41E,Undirected
_zu53yAoTJE,2kCbFmjEi6A,Undirected
_zu53yAoTJE,4uTNVumfm84,Undirected
_zu53yAoTJE,NsJkUfrqLzY,Undirected
_zu53yAoTJE,JQbjS0_ZfJ0,Undirected
_zu53yAoTJE,LxoGNkLpgZk,Undirected
_zu53yAoTJE,Geg4yDxZZDs,Undirected
_zu53yAoTJE,l3vbvF8bQfI,Undirected
900X9fDFLc4,uexk7jWXYmU,Undirected
900X9fDFLc4,rQWZK5U233s,Undirected
900X9fDFLc4,af6L1jBZGYA,Undirected
900X9fDFLc4,QH9UE7FDbcM,Undirected
900X9fDFLc4,aMGQgC5yV-o,Undirected
900X9fDFLc4,tEnCoocmPQM,Undirected
900X9fDFLc4,dfeEwt5_jsQ,Undirected
900X9fDFLc4,yZhoHsgJlEo,Undirected
900X9fDFLc4,xVhnfTwh1OA,Undirected
900X9fDFLc4,IVzGsh0zRec,Undirected
900X9fDFLc4,liczsmUSMA4,Undirected
uexk7jWXYmU,mcsTWPSMDtg,Undirected
uexk7jWXYmU,dNW0B0HsvVs,Undirected
uexk7jWXYmU,QH9UE7FDbcM,Undirected
uexk7jWXYmU,NNJKWVmK-GM,Undirected
uexk7jWXYmU,lp_bsz_4e3U,Undirected
uexk7jWXYmU,80T59B2RVOo,Undirected
uexk7jWXYmU,dfeEwt5_jsQ,Undirected
uexk7jWXYmU,p5N6tFob_Rw,Undirected
uexk7jWXYmU,yN7N0P2TxHQ,Undirected
uexk7jWXYmU,vecSVX1QYbQ,Undirected
uexk7jWXYmU,XIZmIl9SsXk,Undirected
uexk7jWXYmU,IVzGsh0zRec,Undirected
YpnV0M6XTc8,m4faDISwSVo,Undirected
YpnV0M6XTc8,geeTiovdXLQ,Undirected
YpnV0M6XTc8,mcsTWPSMDtg,Undirected
YpnV0M6XTc8,wjOK-U2GhIs,Undirected
YpnV0M6XTc8,g1vFoVDKA_c,Undirected
YpnV0M6XTc8,QS8bma7LRX4,Undirected
YpnV0M6XTc8,-B7J36GNaDk,Undirected
YpnV0M6XTc8,EFNeulNdfRI,Undirected
YpnV0M6XTc8,ElKPnh0Q8pU,Undirected
YpnV0M6XTc8,KIEVOMxKWxc,Undirected
YpnV0M6XTc8,akNs04ef_Co,Undirected
YpnV0M6XTc8,XIZmIl9SsXk,Undirected
YpnV0M6XTc8,MUcBkpwnKcE,Undirected
IORxFXptCWw,JQbjS0_ZfJ0,Undirected
IORxFXptCWw,LxoGNkLpgZk,Undirected
IORxFXptCWw,CZ7KRUYQyKE,Undirected
IORxFXptCWw,9vDdx1dba6c,Undirected
IORxFXptCWw,bYXM3uz1bjM,Undirected
IORxFXptCWw,5x-d3pabd5o,Undirected
IORxFXptCWw,jrkhLuroyzg,Undirected
M1fKcktiPuk,Qf24J2Twws4,Undirected
M1fKcktiPuk,m-Q0Ng61bT4,Undirected
M1fKcktiPuk,QM9xgHibvzM,Undirected
M1fKcktiPuk,rQWZK5U233s,Undirected
M1fKcktiPuk,X6SaVOLRcF4,Undirected
M1fKcktiPuk,tTlxjhG7SOI,Undirected
M1fKcktiPuk,KzNK1-mH2Xw,Undirected
M1fKcktiPuk,c8ngetsBSGk,Undirected
M1fKcktiPuk,v_Gdg-fEz6k,Undirected
M1fKcktiPuk,mcsTWPSMDtg,Undirected
M1fKcktiPuk,p55AlBd8XDU,Undirected
M1fKcktiPuk,aMGQgC5yV-o,Undirected
M1fKcktiPuk,QS8bma7LRX4,Undirected
M1fKcktiPuk,-BDImdAfodA,Undirected
M1fKcktiPuk,ElKPnh0Q8pU,Undirected
M1fKcktiPuk,AQNj9fMnzDo,Undirected
M1fKcktiPuk,ZnHW63aXXB8,Undirected
M1fKcktiPuk,pjTj-_55WZ8,Undirected
M1fKcktiPuk,yN7N0P2TxHQ,Undirected
M1fKcktiPuk,9vDdx1dba6c,Undirected
M1fKcktiPuk,xVhnfTwh1OA,Undirected
M1fKcktiPuk,ArVEH6KS6dA,Undirected
_5d-sQ7Fh5M,BWhqHJtvbPo,Undirected
_5d-sQ7Fh5M,_Oht6ZNXx7I,Undirected
_5d-sQ7Fh5M,2B85lYenaxE,Undirected
_5d-sQ7Fh5M,OtL1fEEtLaA,Undirected
_5d-sQ7Fh5M,v0RrsWK4GlY,Undirected
_5d-sQ7Fh5M,VXvu5rtJNd4,Undirected
_5d-sQ7Fh5M,EW3KD4kqqug,Undirected
_5d-sQ7Fh5M,r5JK6eEHwIQ,Undirected
_5d-sQ7Fh5M,FTldNZ7V8ls,Undirected
_5d-sQ7Fh5M,2kCbFmjEi6A,Undirected
_5d-sQ7Fh5M,IKomhXgz6Io,Undirected
_5d-sQ7Fh5M,KzNK1-mH2Xw,Undirected
_5d-sQ7Fh5M,IPgdIHV_zMo,Undirected
_5d-sQ7Fh5M,B7AjF4of300,Undirected
_5d-sQ7Fh5M,xZNBFcwd7zc,Undirected
_5d-sQ7Fh5M,AtCLwYFRp4o,Undirected
_5d-sQ7Fh5M,hFFn8K2O4po,Undirected
_5d-sQ7Fh5M,cWGWYAhLuAQ,Undirected
_5d-sQ7Fh5M,QBOzHhuTzvw,Undirected
_5d-sQ7Fh5M,o4fHlldbRHo,Undirected
_5d-sQ7Fh5M,FJ_TFXjr__4,Undirected
_5d-sQ7Fh5M,lWDWVDu01P0,Undirected
_5d-sQ7Fh5M,chjObfl72xQ,Undirected
_5d-sQ7Fh5M,qQYou9xSKys,Undirected
_5d-sQ7Fh5M,zMV51hydg8E,Undirected
_5d-sQ7Fh5M,tJFk9dPdxO0,Undirected
_5d-sQ7Fh5M,QS8bma7LRX4,Undirected
_5d-sQ7Fh5M,-B7J36GNaDk,Undirected
_5d-sQ7Fh5M,eLyGI14jDGA,Undirected
_5d-sQ7Fh5M,UwItKU4CxMQ,Undirected
_5d-sQ7Fh5M,FQUmz9QxtFc,Undirected
_5d-sQ7Fh5M,rog8VV2A2bY,Undirected
_5d-sQ7Fh5M,p5N6tFob_Rw,Undirected
_5d-sQ7Fh5M,CZ7KRUYQyKE,Undirected
_5d-sQ7Fh5M,akNs04ef_Co,Undirected
_5d-sQ7Fh5M,GWMKelv5Bmw,Undirected
_5d-sQ7Fh5M,ceyU5UBumLU,Undirected
_5d-sQ7Fh5M,wrpeEitIEpA,Undirected
BWhqHJtvbPo,v0RrsWK4GlY,Undirected
BWhqHJtvbPo,UImlvzT2hHQ,Undirected
BWhqHJtvbPo,B7AjF4of300,Undirected
BWhqHJtvbPo,KTbOAMEmnfI,Undirected
BWhqHJtvbPo,chjObfl72xQ,Undirected
BWhqHJtvbPo,tJFk9dPdxO0,Undirected
BWhqHJtvbPo,NHrwcQQ38bA,Undirected
BWhqHJtvbPo,IiRmtBZu0pM,Undirected
_Oht6ZNXx7I,2B85lYenaxE,Undirected
_Oht6ZNXx7I,OtL1fEEtLaA,Undirected
_Oht6ZNXx7I,v0RrsWK4GlY,Undirected
_Oht6ZNXx7I,nE_TyW-7F4Q,Undirected
_Oht6ZNXx7I,VXvu5rtJNd4,Undirected
_Oht6ZNXx7I,EW3KD4kqqug,Undirected
_Oht6ZNXx7I,r5JK6eEHwIQ,Undirected
_Oht6ZNXx7I,FTldNZ7V8ls,Undirected
_Oht6ZNXx7I,X6SaVOLRcF4,Undirected
_Oht6ZNXx7I,2kCbFmjEi6A,Undirected
_Oht6ZNXx7I,IKomhXgz6Io,Undirected
_Oht6ZNXx7I,Rtyv9919Lh0,Undirected
_Oht6ZNXx7I,KzNK1-mH2Xw,Undirected
_Oht6ZNXx7I,HuJkBDBloa0,Undirected
_Oht6ZNXx7I,af6L1jBZGYA,Undirected
_Oht6ZNXx7I,IPgdIHV_zMo,Undirected
_Oht6ZNXx7I,xZNBFcwd7zc,Undirected
_Oht6ZNXx7I,AtCLwYFRp4o,Undirected
_Oht6ZNXx7I,kAp-jpENAlo,Undirected
_Oht6ZNXx7I,hFFn8K2O4po,Undirected
_Oht6ZNXx7I,cWGWYAhLuAQ,Undirected
_Oht6ZNXx7I,QBOzHhuTzvw,Undirected
_Oht6ZNXx7I,rplCCSqWXIY,Undirected
_Oht6ZNXx7I,o4fHlldbRHo,Undirected
_Oht6ZNXx7I,FJ_TFXjr__4,Undirected
_Oht6ZNXx7I,qQYou9xSKys,Undirected
_Oht6ZNXx7I,zMV51hydg8E,Undirected
_Oht6ZNXx7I,tJFk9dPdxO0,Undirected
_Oht6ZNXx7I,QS8bma7LRX4,Undirected
_Oht6ZNXx7I,OunFUkc2JeY,Undirected
_Oht6ZNXx7I,IkV5VpEROW0,Undirected
_Oht6ZNXx7I,8h7cnLWQKtM,Undirected
_Oht6ZNXx7I,FQUmz9QxtFc,Undirected
_Oht6ZNXx7I,x8DegXNFOns,Undirected
_Oht6ZNXx7I,rog8VV2A2bY,Undirected
_Oht6ZNXx7I,akNs04ef_Co,Undirected
_Oht6ZNXx7I,GWMKelv5Bmw,Undirected
_Oht6ZNXx7I,ceyU5UBumLU,Undirected
_Oht6ZNXx7I,BVRvrvCQdmg,Undirected
_Oht6ZNXx7I,wrpeEitIEpA,Undirected
_Oht6ZNXx7I,WAwRrtH-4Lg,Undirected
pj6k-EFxqAI,ABLsSWE06q4,Undirected
Qf24J2Twws4,C59j0Rmucss,Undirected
Qf24J2Twws4,QM9xgHibvzM,Undirected
Qf24J2Twws4,rQWZK5U233s,Undirected
Qf24J2Twws4,X6SaVOLRcF4,Undirected
Qf24J2Twws4,tTlxjhG7SOI,Undirected
Qf24J2Twws4,v_Gdg-fEz6k,Undirected
Qf24J2Twws4,aMGQgC5yV-o,Undirected
